6064265131,1806128454,2018-11-28
5620407690,1806128454,2018-11-28
2885346020,1806128454,2018-11-28
2473567917,1806128454,2018-11-28
6138200228,1806128454,2018-11-28
5753716323,1806128454,2018-11-28
2022515051,1806128454,2018-11-28
5142778370,1806128454,2018-11-28
5982057670,1806128454,2018-11-28
1446990952,1806128454,2018-11-28
1989165111,1806128454,2018-11-28
6287666574,1806128454,2018-11-28
5891058267,1806128454,2018-11-28
1656010077,1806128454,2018-11-28
1661571574,1806128454,2018-11-28
5583834986,1806128454,2018-11-28
2836590257,1806128454,2018-11-28
1805364152,1806128454,2018-11-28
1764974551,1806128454,2018-11-28
3483579271,1806128454,2018-11-28
2804639565,1806128454,2018-11-28
1626443847,1806128454,2018-11-28
5493230339,1806128454,2018-11-28
1633076802,1806128454,2018-11-28
2236252713,1806128454,2018-11-29
1236379760,1806128454,2018-11-30
5902572142,1806128454,2018-11-28
1702415257,1806128454,2018-11-28
1714970675,1806128454,2018-11-28
1816312623,1806128454,2018-11-28
3005353097,1806128454,2018-11-28
1551572832,1806128454,2018-11-28
6751494629,1806128454,2018-12-02
1816809603,1806128454,2018-11-29
2911404721,1806128454,2018-11-28
2087807375,1806128454,2018-11-28
2342164517,1806128454,2018-11-28
5817371809,1806128454,2018-11-29
5509088159,1806128454,2018-11-28
2745613235,1806128454,2018-11-29
1735772191,1806128454,2018-11-29
5573137616,1806128454,2018-11-29
2205250865,1806128454,2018-11-29
5469722283,1806128454,2018-11-29
6477924357,1806128454,2018-11-29
1328551665,1806128454,2018-11-29
1082939427,1806128454,2018-11-28
1874035805,1806128454,2018-11-28
1827347632,1806128454,2018-11-28
3698873421,1806128454,2018-11-28
1733553163,1806128454,2018-11-28
1509637181,1806128454,2018-11-28
2482321931,1806128454,2018-11-28
6101660529,1806128454,2018-11-28
5701061893,1806128454,2018-11-28
5568433194,1806128454,2018-11-28
1898588383,1806128454,2018-11-28
1816312623,1806128454,2018-11-28
2409487962,1806128454,2018-11-28
1742364864,1806128454,2018-11-28
2536414561,1806128454,2018-11-28
3187818700,1806128454,2018-11-28
2384896300,1806128454,2018-11-28
5852895164,1806128454,2018-11-28
2629930822,1806128454,2018-11-28
1655179445,1806128454,2018-11-28
5834431892,1806128454,2018-12-06
3164281275,1806128454,2018-11-29
1412758841,1806128454,2018-11-28
1407862091,1806128454,2018-11-29
2293994582,1806128454,2018-11-28
2873775531,1806128454,2018-11-28
2526406453,1806128454,2018-11-28
1908187455,1806128454,2018-11-28
1144591053,1806128454,2018-11-28
6616214131,1806128454,2018-11-28
3396745492,1806128454,2018-12-01
6020195278,1806128454,2018-11-30
6518189440,1806128454,2018-11-29
1941670742,1806128454,2018-11-29
2212299872,1806128454,2018-11-29
5559897266,1806128454,2018-11-29
5617144834,1806128454,2018-11-29
1684862765,1806128454,2018-11-28
1664923244,1806128454,2018-11-28
5726318558,1806128454,2018-11-28
5884855397,1806128454,2018-11-28
5852895164,1806128454,2018-11-28
5949450996,1806128454,2018-11-28
2391625471,1806128454,2018-11-28
6769865322,1806128454,2018-11-28
2359109520,1806128454,2018-11-28
6769865322,1806128454,2018-11-28
2963916695,1806128454,2018-11-28
2546915170,1806128454,2018-11-28
2131449227,1806128454,2018-11-28
2046655627,1806128454,2018-11-28
6022256243,1806128454,2018-11-28
2325684393,1806128454,2018-11-28
1760507587,1806128454,2018-11-28
6753248408,1806128454,2018-11-30
1112048455,1806128454,2018-11-29
5896372632,1806128454,2018-11-28
1950095283,1806128454,2018-12-06
2052594013,1806128454,2018-11-30
1459476223,1806128454,2018-11-29
2404694271,1806128454,2018-11-29
5838238337,1806128454,2018-11-29
1762351367,1806128454,2018-11-29
5526031181,1806128454,2018-11-29
2957069901,1806128454,2018-11-29
